CODEST;CODASG;GRUASG;CODPRG
911240213;3559;1;24
911240213;3581;1;24
911240221;3338;1;24
911240221;3341;1;24
911240221;3559;1;24
911240221;3581;1;24
911240238;3338;1;24
911240238;3341;1;24
911240238;3559;1;24
911240238;3581;1;24
911240254;3338;1;24
911240254;3341;1;24
911240254;3559;1;24
911240254;3581;1;24
911240262;3338;1;24
911240262;3341;1;24
911240262;3559;1;24
911240262;3581;1;24
911240287;3340;1;24
911240287;3581;1;24
911240295;3338;1;24
911240295;3341;1;24
911240295;3559;1;24
911240295;3581;1;24
911240301;3360;1;24
911240301;3522;1;24
911240318;3360;1;24
911240318;3522;1;24
911240326;3340;1;24
911240326;3581;1;24
911240334;3360;1;24
911240334;3522;1;24
911240359;3338;1;24
911240359;3341;1;24
911240359;3559;1;24
911240367;3338;1;24
911240367;3341;1;24
911240367;3559;1;24
911240367;3581;1;24
911240375;3338;1;24
911240375;3341;1;24
911240375;3559;1;24
911240375;3581;1;24
911240391;3338;1;24
911240391;3341;1;24
911240391;3559;1;24
911240391;3581;1;24
911240414;3340;1;24
911240414;3581;1;24
911240439;3338;1;24
911240439;3341;1;24
911240439;3559;1;24
911240439;3581;1;24
911240455;3340;1;24
911240455;3581;1;24
911240463;3340;1;24
911240463;3581;1;24
911240471;3338;1;24
911240471;3341;1;24
911240471;3559;1;24
911240496;3338;1;24
911240496;3341;1;24
911240496;3559;1;24
911240496;3581;1;24
911240502;3360;1;24
911240502;3522;1;24
911240519;3340;1;24
911240519;3581;1;24
911240527;3360;1;24
911240527;3522;1;24
911240543;3338;1;24
911240543;3341;1;24
911240543;3559;1;24
911240543;3581;1;24
911240551;3338;1;24
911240551;3341;1;24
911240551;3559;1;24
911240551;3581;1;24
911240568;3360;1;24
911240568;3522;1;24
911240584;3338;1;24
911240584;3341;1;24
911240584;3559;1;24
911240584;3581;1;24
911240592;3338;1;24
911240592;3341;1;24
911240592;3559;1;24
911240592;3581;1;24
911240607;3338;1;24
911240607;3341;1;24
911240607;3559;1;24
911240607;3581;1;24
911240656;3338;1;24
911240656;3341;1;24
911240656;3559;1;24
911240656;3581;1;24
911240672;3338;1;24
911240672;3341;1;24
911240672;3559;1;24
911240672;3581;1;24
911240736;3338;1;24
911240736;3341;1;24
911240736;3559;1;24
911240736;3581;1;24
911240744;3338;1;24
911240744;3341;1;24
911240744;3559;1;24
911240744;3581;1;24
911240777;3338;1;24
911240777;3341;1;24
911240777;3559;1;24
911240777;3581;1;24
911240793;3338;1;24
911240793;3341;1;24
911240793;3559;1;24
911240793;3581;1;24
911240824;3338;1;24
911240824;3341;1;24
911240824;3559;1;24
911240824;3581;1;24
911240849;3360;1;24
911240849;3522;1;24
911240857;3360;1;24
911240857;3522;1;24
911240873;3338;1;24
911240873;3341;1;24
911240873;3559;1;24
911240873;3581;1;24
911240881;3338;1;24
911240881;3341;1;24
911240881;3559;1;24
911240881;3581;1;24
911240898;3338;1;24
911240898;3341;1;24
911240898;3559;1;24
911240898;3581;1;24
911240904;3338;1;24
911240904;3341;1;24
911240904;3559;1;24
911240912;3338;1;24
911240912;3341;1;24
911240912;3559;1;24
911240912;3581;1;24
911240929;3338;1;24
911240929;3341;1;24
911240929;3559;1;24
911240929;3581;1;24
911240953;3338;1;24
911240953;3341;1;24
911240953;3559;1;24
911240953;3581;1;24
911240961;3338;1;24
911240961;3341;1;24
911240961;3559;1;24
911320037;4298;1;32
911320078;4298;1;32
911320182;4249;1;32
911320182;4252;1;32
911320182;4254;1;32
911320205;4298;1;32
911320254;4298;1;32
911320287;4255;2;32
911320287;4256;2;32
911320287;4298;1;32
911320295;4298;1;32
911320318;4298;1;32
911320367;4255;1;32
911320367;4256;1;32
911320367;4298;1;32
911320391;4298;1;32
911320447;4298;1;32
911320455;4255;1;32
911320455;4256;1;32
911320455;4298;1;32
911320488;4298;1;32
911320527;4298;1;32
911320543;4298;1;32
911320607;4236;1;32
911320607;4237;1;32
911320607;4238;1;32
911400061;4792;2;40
911400061;5150;1;40
911400061;5159;1;40
911400061;5245;1;40
911400061;5247;1;40
911400061;5255;1;40
911400061;5260;1;40
911400061;5273;1;40
911400061;5281;1;40
911400061;5290;1;40
911400125;4792;2;40
911400125;5150;1;40
911400125;5159;1;40
911400125;5201;1;40
911400125;5245;1;40
911400125;5247;1;40
911400125;5255;1;40
911400125;5260;1;40
911400125;5273;1;40
911400125;5281;1;40
911400326;4792;2;40
911400326;5150;1;40
911400326;5159;1;40
911400326;5245;1;40
911400326;5247;1;40
911400326;5255;1;40
911400326;5260;1;40
911400326;5273;1;40
911400326;5281;1;40
911400326;5290;1;40
911400367;5156;1;40
911400367;5158;1;40
911400367;5195;1;40
911400367;5196;1;40
911400367;5244;1;40
911400367;5246;1;40
911400367;5254;1;40
911400367;5272;1;40
911400367;5280;1;40
911400543;4792;2;40
911400543;5150;1;40
911400543;5159;1;40
911400543;5245;1;40
911400543;5247;1;40
911400543;5255;1;40
911400543;5260;1;40
911400543;5273;1;40
911400543;5281;1;40
911400543;5290;1;40
911400576;4792;2;40
911400576;5150;1;40
911400576;5159;1;40
911400576;5245;1;40
911400576;5247;1;40
911400576;5255;1;40
911400576;5260;1;40
911400576;5273;1;40
911400576;5281;1;40
911400576;5290;1;40
911400728;5195;1;40
911400728;5196;1;40
911400728;5253;1;40
911500081;1325;2;50
911500081;1432;1;50
911500081;1436;3;50
911500081;1437;2;50
911500081;1451;2;50
911500081;1466;2;50
911500081;1467;1;50
911500081;1489;1;50
911500129;1325;2;50
911500129;1430;2;50
911500129;1432;1;50
911500129;1437;1;50
911500129;1451;1;50
911500129;1467;1;50
911500129;1497;1;50
911500178;1325;3;50
911500178;1430;2;50
911500178;1432;1;50
911500178;1437;1;50
911500178;1451;1;50
911500178;1454;1;50
911500178;1468;3;50
911500178;1481;1;50
911500178;1497;1;50
911500225;1325;2;50
911500225;1437;3;50
911500225;1451;1;50
911500225;1466;2;50
911500266;1325;3;50
911500266;1430;2;50
911500266;1432;1;50
911500266;1437;3;50
911500266;1451;2;50
911500266;1481;1;50
911500266;1489;1;50
911500266;1497;1;50
911500338;1325;3;50
911500338;1432;1;50
911500338;1437;1;50
911500338;1451;1;50
911500338;1466;3;50
911500338;1467;1;50
911500338;1497;1;50
911500346;1325;3;50
911500346;1430;1;50
911500346;1432;1;50
911500346;1437;3;50
911500346;1451;1;50
911500346;1481;1;50
911500346;1497;1;50
911500483;1324;1;50
911500483;1325;3;50
911500483;1430;2;50
911500483;1432;1;50
911500483;1437;1;50
911500483;1451;2;50
911500483;1481;1;50
911500483;1497;1;50
911500596;1325;3;50
911500596;1430;2;50
911500596;1437;3;50
911500596;1451;1;50
911500602;1910;1;50
911500715;1324;1;50
911500715;1364;3;50
911500715;1432;1;50
911500715;1436;2;50
911500715;1466;2;50
911500715;1467;1;50
911500797;1325;3;50
911500797;1432;1;50
911500797;1437;3;50
911500797;1438;1;50
911500797;1451;1;50
911500797;1466;2;50
911500797;1468;3;50
911500797;1490;1;50
911500852;1451;2;50
911500852;1463;3;50
911500852;1466;2;50
911500852;1468;2;50
911500852;1489;1;50
911500852;1490;1;50
911500924;1359;2;50
911500924;1364;3;50
911500924;1435;2;50
911500924;1463;1;50
911500924;1468;1;50
911500924;4792;5;50
911500949;1437;3;50
911500949;1451;1;50
911500949;1463;3;50
911500949;1466;3;50
911500949;1468;2;50
911500949;1485;1;50
911500949;1489;1;50
911500949;1490;1;50
911500965;1325;2;50
911500965;1437;3;50
911500965;1451;1;50
911500965;1485;1;50
911500965;1497;1;50
911500965;1911;1;50
911501009;1910;1;50
911501017;1325;3;50
911501017;1432;1;50
911501017;1436;2;50
911501017;1437;3;50
911501017;1463;1;50
911501017;1466;3;50
911501017;1490;1;50
912100033;2636;3;10
912100033;2638;1;10
912100033;2648;2;10
912100033;2652;3;10
912100033;2653;6;10
912100033;2671;2;10
912100033;4673;1;10
912100041;2699;1;10
912100074;2699;1;10
912100082;2699;1;10
912100121;2636;2;10
912100121;2638;1;10
912100121;2652;1;10
912100121;2653;3;10
912100121;2670;2;10
912100121;2671;2;10
912100121;4655;1;10
912100138;2649;1;10
912100138;4735;2;10
912100138;4792;7;10
912100138;9050;1;10
912100138;9051;1;10
912100138;9055;1;10
912100242;2648;2;10
912100242;2651;1;10
912100242;2671;1;10
912100242;4656;1;10
912100242;9050;1;10
912100242;9051;1;10
912100242;9055;1;10
912100259;2699;1;10
912100275;1431;2;10
912100275;2647;3;10
912100275;2652;1;10
912100275;2653;2;10
912100275;2658;2;10
912100275;2671;1;10
912100275;4972;2;10
912100347;2634;1;10
912100347;2648;2;10
912100347;2649;1;10
912100347;2698;1;10
912100347;4792;6;10
912100355;2634;2;10
912100355;4735;2;10
912100355;9040;1;10
912100355;9041;1;10
912100355;9042;1;10
912100371;2699;1;10
912100419;2699;1;10
912100476;2649;1;10
912100476;2651;1;10
912100476;4673;1;10
912100476;4736;2;10
912100476;9063;1;10
912100476;9064;1;10
912100476;9065;1;10
912100515;2699;1;10
912100523;2417;4;10
912100523;2636;2;10
912100523;2638;2;10
912100523;2647;2;10
912100523;2651;9;10
912100523;2671;1;10
912100523;4724;2;10
912100523;4792;8;10
912100531;2417;1;10
912100531;2636;2;10
912100531;2638;2;10
912100531;2647;3;10
912100531;2651;1;10
912100531;2671;1;10
912100531;4735;3;10
912100531;4792;4;10
912100572;2634;1;10
912100572;2638;1;10
912100572;2649;1;10
912100572;2651;9;10
912100572;4735;2;10
912100572;4792;6;10
912100572;9043;1;10
912100572;9044;1;10
912100572;9045;1;10
912100716;2636;1;10
912100716;2638;2;10
912100716;2648;2;10
912100716;2651;1;10
912100716;2652;3;10
912100716;2653;1;10
912100716;4655;1;10
912100716;4792;7;10
912100765;1431;2;10
912100765;2647;3;10
912100765;2652;1;10
912100765;2653;5;10
912100765;2658;2;10
912100765;2670;1;10
912100765;4973;5;10
912100861;2417;8;10
912100861;2636;3;10
912100861;2647;3;10
912100861;2651;7;10
912100861;2652;1;10
912100861;2658;2;10
912100861;2671;1;10
912100861;4792;1;10
912101026;2634;1;10
912101026;2648;2;10
912101026;2649;1;10
912101026;2651;4;10
912101026;2698;1;10
912101026;4736;1;10
912101026;4792;6;10
912101083;2648;1;10
912101083;2651;10;10
912101083;2671;1;10
912101083;2690;1;10
912110019;2441;1;11
912110019;2470;1;11
912110019;2525;1;11
912110019;2531;1;11
912110019;2658;2;11
912110019;4656;1;11
912110068;2441;1;11
912110068;2480;1;11
912110068;2532;1;11
912110068;2558;1;11
912110068;4735;2;11
912110068;4792;1;11
912110107;2536;1;11
912110107;2538;2;11
912110107;2642;1;11
912110107;4735;2;11
912110107;4792;4;11
912110107;9043;1;11
912110107;9044;1;11
912110107;9045;1;11
912110172;2322;2;11
912110172;2411;2;11
912110172;2525;1;11
912110172;2526;2;11
912110172;2531;1;11
912110172;2658;3;11
912110172;4735;1;11
912110172;4972;2;11
912110197;2322;3;11
912110197;2441;1;11
912110197;2470;1;11
912110197;2515;1;11
912110197;2526;3;11
912110197;2531;1;11
912110197;2658;4;11
912110373;2322;2;11
912110373;2417;1;11
912110373;2440;2;11
912110373;2470;1;11
912110373;2532;1;11
912110373;2558;1;11
912110373;2658;3;11
912110453;2322;2;11
912110453;2440;2;11
912110453;2470;1;11
912110453;2532;1;11
912110453;2558;1;11
912110453;2658;3;11
912110453;4656;2;11
912110486;2480;1;11
912110486;2491;1;11
912110486;4655;1;11
912110486;4736;2;11
912110533;2322;2;11
912110533;2434;3;11
912110533;2512;1;11
912110533;2525;1;11
912110533;2526;3;11
912110533;2531;1;11
912110533;4972;4;11
912110638;2322;1;11
912110638;2441;1;11
912110638;2515;1;11
912110638;2541;1;11
912110638;2642;1;11
912110638;2658;4;11
912110638;4672;3;11
912110919;2480;1;11
912110919;2515;1;11
912110919;2532;1;11
912110919;2558;1;11
912110919;2658;3;11
912110919;4655;1;11
912110919;4736;2;11
912120061;2699;1;12
912120061;2790;1;12
912120117;2758;1;12
912120117;2761;1;12
912120117;2791;1;12
912120213;2779;1;12
912120213;2873;1;12
912120213;9043;1;12
912120213;9045;1;12
912120213;9046;1;12
912120301;2745;1;12
912120301;2757;1;12
912120301;2770;1;12
912120301;2775;1;12
912120301;2872;1;12
912120301;4724;2;12
912120326;2745;1;12
912120326;2757;1;12
912120326;2770;1;12
912120326;2872;1;12
912120326;4724;2;12
912120519;2745;1;12
912120519;2757;1;12
912120519;2770;1;12
912120519;2872;1;12
912120519;4724;2;12
912130047;1418;5;13
912130047;2670;1;13
912130047;2942;1;13
912130047;2946;1;13
912130047;2948;1;13
912130047;2951;1;13
912130047;4792;6;13
912130055;2228;1;13
912130055;2667;3;13
912130055;2941;2;13
912130055;2944;1;13
912130055;2956;1;13
912130055;4974;1;13
912130102;1418;5;13
912130102;2934;1;13
912130102;2952;1;13
912130102;2998;1;13
912130102;4792;1;13
912130135;1418;4;13
912130135;2344;1;13
912130135;2658;3;13
912130135;2670;2;13
912130135;2942;1;13
912130135;4673;1;13
912130135;4792;3;13
912130168;1418;4;13
912130168;2670;3;13
912130168;2942;1;13
912130168;2998;1;13
912130168;4656;1;13
912130168;4736;1;13
912130168;4792;8;13
912130176;1418;5;13
912130176;2954;1;13
912130176;4735;3;13
912130176;4792;3;13
912130176;9043;1;13
912130176;9044;1;13
912130176;9045;1;13
912130184;2934;1;13
912130184;2952;1;13
912130184;2954;1;13
912130184;9043;1;13
912130184;9044;1;13
912130184;9045;1;13
912130264;1418;5;13
912130264;2670;1;13
912130264;2946;1;13
912130264;2948;1;13
912130264;2956;1;13
912130303;2934;1;13
912130303;2991;1;13
912130303;4735;2;13
912130377;1321;1;13
912130377;1418;5;13
912130377;2670;3;13
912130377;2934;1;13
912130377;2954;1;13
912130377;2998;1;13
912130377;4735;2;13
912130481;1461;2;13
912130481;2344;1;13
912130481;2942;1;13
912130481;2948;1;13
912130481;2951;1;13
912130481;4792;9;13
912130481;4973;4;13
912130561;1418;5;13
912130561;2934;1;13
912130561;2954;1;13
912130561;4673;1;13
912130561;9043;1;13
912130561;9044;1;13
912130561;9045;1;13
912130586;2699;1;13
912130674;2228;2;13
912130674;2667;3;13
912130674;2938;1;13
912130674;2944;1;13
912130674;2951;1;13
912130674;2956;1;13
912130674;4672;2;13
912130826;2991;1;13
912130867;1321;1;13
912130867;2344;1;13
912130867;2942;1;13
912130867;2946;1;13
912130867;2948;1;13
912130867;2951;1;13
912130867;4736;1;13
912130922;2344;1;13
912130922;2667;3;13
912130922;2938;1;13
912130922;2944;1;13
912130922;2951;1;13
912130922;2956;1;13
912130922;4672;3;13
912130939;2699;1;13
912140081;2336;1;14
912140081;2339;1;14
912140081;2341;1;14
912140081;2346;1;14
912140081;2511;4;14
912140081;2658;4;14
912140178;2375;1;14
912140178;2761;1;14
912140178;4792;7;14
912140178;9040;1;14
912140178;9041;1;14
912140178;9042;1;14
912140282;2699;1;14
912140467;2341;1;14
912140467;2375;1;14
912140467;4792;5;14
912140467;9040;1;14
912140467;9041;1;14
912140467;9042;1;14
912240011;3340;1;24
912240011;3581;1;24
912240028;3321;1;24
912240028;3580;1;24
912240036;3360;1;24
912240036;3522;1;24
912240052;3360;1;24
912240052;3522;1;24
912240069;3122;1;24
912240069;3350;1;24
912240069;3558;1;24
912240077;3340;1;24
912240077;3581;1;24
912240124;3340;1;24
912240124;3581;1;24
912240149;3360;1;24
912240149;3522;1;24
912240157;3360;1;24
912240157;3522;1;24
912240173;3360;1;24
912240173;3522;1;24
912240181;3122;1;24
912240181;3350;1;24
912240181;3558;1;24
912240198;3360;1;24
912240198;3522;1;24
912240212;3360;1;24
912240212;3522;1;24
912240237;3340;1;24
912240237;3581;1;24
912240245;3340;1;24
912240245;3581;1;24
912240253;3322;1;24
912240253;3336;1;24
912240286;3360;1;24
912240286;3522;1;24
912240294;3340;1;24
912240294;3581;1;24
912240309;3340;1;24
912240309;3581;1;24
912240325;3340;1;24
912240325;3581;1;24
912240358;3122;1;24
912240358;3350;1;24
912240358;3558;1;24
912240366;3340;1;24
912240366;3581;1;24
912240374;3338;1;24
912240374;3341;1;24
912240374;3559;1;24
912240374;3581;1;24
912240405;3322;1;24
912240405;3336;1;24
912240421;3340;1;24
912240421;3581;1;24
912240446;3122;1;24
912240446;3350;1;24
912240446;3558;1;24
912240454;3122;1;24
912240454;3350;1;24
912240454;3558;1;24
912240462;3340;1;24
912240462;3581;1;24
912240479;3340;1;24
912240479;3581;1;24
912240495;3340;1;24
912240495;3581;1;24
912240518;3338;1;24
912240518;3341;1;24
912240518;3559;1;24
912240518;3581;1;24
912240534;3338;1;24
912240534;3341;1;24
912240534;3559;1;24
912240534;3581;1;24
912240542;3340;1;24
912240542;3581;1;24
912240575;3360;1;24
912240575;3522;1;24
912240606;3360;1;24
912240606;3522;1;24
912240614;3122;1;24
912240614;3350;1;24
912240614;3558;1;24
912240622;3122;1;24
912240622;3350;1;24
912240622;3558;1;24
912240639;3340;1;24
912240639;3581;1;24
912240663;3360;1;24
912240663;3522;1;24
912240696;3338;1;24
912240696;3341;1;24
912240696;3559;1;24
912240696;3581;1;24
912240735;3340;1;24
912240735;3581;1;24
912240743;3122;1;24
912240743;3350;1;24
912240743;3558;1;24
912240751;3360;1;24
912240751;3522;1;24
912240768;3340;1;24
912240768;3581;1;24
912240784;3122;1;24
912240784;3350;1;24
912240784;3558;1;24
912240792;3340;1;24
912240792;3581;1;24
912240815;3321;1;24
912240815;3580;1;24
912240831;3360;1;24
912240831;3522;1;24
912240848;3360;1;24
912240848;3522;1;24
912240864;3122;1;24
912240864;3350;1;24
912240864;3558;1;24
912240897;3340;1;24
912240897;3581;1;24
912320036;4220;1;32
912320036;4270;1;32
912320036;4271;1;32
912320036;4290;1;32
912320069;4255;2;32
912320069;4256;2;32
912320069;4298;1;32
912320124;4298;1;32
912320132;4255;1;32
912320132;4256;1;32
912320132;4298;1;32
912320149;4298;1;32
912320165;4216;1;32
912320165;4262;1;32
912320165;4264;1;32
912320165;4673;1;32
912320181;4220;1;32
912320181;4270;1;32
912320181;4271;1;32
912320181;4290;1;32
912320212;4298;1;32
912320245;4236;1;32
912320245;4237;1;32
912320245;4238;1;32
912320253;4298;1;32
912320278;4255;1;32
912320278;4256;1;32
912320278;4298;1;32
912320374;4298;1;32
912320413;4298;1;32
912320438;4298;1;32
912320487;4236;1;32
912320487;4237;1;32
912320487;4238;1;32
912320534;4220;1;32
912320534;4270;1;32
912320534;4271;1;32
912320534;4290;1;32
912400052;4792;2;40
912400052;5150;1;40
912400052;5159;1;40
912400052;5201;1;40
912400052;5245;1;40
912400052;5247;1;40
912400052;5255;1;40
912400052;5260;1;40
912400052;5273;1;40
912400052;5281;1;40
912500015;1359;2;50
912500015;1364;3;50
912500015;1435;2;50
912500015;1463;1;50
912500015;1468;1;50
912500048;1325;2;50
912500048;1436;2;50
912500048;1437;2;50
912500048;1451;1;50
912500048;1467;1;50
912500048;1470;1;50
912500048;1490;1;50
912500056;1911;1;50
912500064;1359;1;50
912500064;1364;2;50
912500064;1423;2;50
912500064;1428;1;50
912500064;1435;2;50
912500064;1468;2;50
912500064;1910;1;50
912500097;1325;1;50
912500097;1430;1;50
912500097;1432;1;50
912500097;1437;3;50
912500097;1481;1;50
912500097;1497;1;50
912500103;1359;3;50
912500103;1364;3;50
912500103;1436;3;50
912500103;1463;3;50
912500103;1466;3;50
912500136;1911;1;50
912500144;1911;1;50
912500152;1911;1;50
912500193;1910;1;50
912500216;1359;3;50
912500216;1364;3;50
912500216;1435;2;50
912500216;1463;3;50
912500216;1468;2;50
912500216;4792;6;50
912500232;1911;1;50
912500257;1910;1;50
912500304;1910;1;50
912500312;1359;2;50
912500312;1364;1;50
912500312;1435;1;50
912500312;1468;2;50
912500312;4792;1;50
912500353;1325;2;50
912500353;1432;1;50
912500353;1437;2;50
912500353;1438;1;50
912500353;1451;2;50
912500353;1466;3;50
912500353;1467;1;50
912500394;1325;2;50
912500394;1430;1;50
912500394;1437;2;50
912500394;1451;1;50
912500394;1466;2;50
912500394;1467;1;50
912500394;1470;1;50
912500394;1490;1;50
912500409;1430;1;50
912500409;1481;1;50
912500409;1911;1;50
912500425;1359;1;50
912500425;1364;2;50
912500425;1428;2;50
912500425;1463;3;50
912500425;1466;2;50
912500425;4792;8;50
912500441;1430;1;50
912500441;1481;1;50
912500441;1911;1;50
912500458;1430;1;50
912500458;1481;1;50
912500458;1911;1;50
912500482;1430;1;50
912500482;1481;1;50
912500482;1911;1;50
912500505;1325;3;50
912500505;1430;2;50
912500505;1432;1;50
912500505;1437;2;50
912500505;1451;1;50
912500505;1467;1;50
912500505;1481;1;50
912500505;1497;1;50
912500546;1325;3;50
912500546;1437;3;50
912500546;1438;1;50
912500546;1451;1;50
912500546;1466;2;50
912500546;1468;2;50
912500546;1470;1;50
912500546;1485;1;50
912500587;1311;2;50
912500587;1356;2;50
912500587;1428;2;50
912500601;1312;2;50
912500601;1359;1;50
912500601;1434;3;50
912500601;1462;3;50
912500634;1359;2;50
912500634;1423;2;50
912500634;1428;1;50
912500634;1434;2;50
912500634;1462;3;50
912500691;1364;3;50
912500691;1428;1;50
912500691;1436;3;50
912500691;1463;3;50
912500691;1466;3;50
912500722;1364;3;50
912500722;1436;2;50
912500722;1463;1;50
912500722;1466;2;50
912500722;1468;1;50
912500722;4792;4;50
912500907;1430;1;50
912500907;1481;1;50
912500907;1911;1;50
912500931;1325;2;50
912500931;1430;2;50
